,username,retweets,likes,text,hashtags,time
84,GobiernoMX,124,301,"La @SEP_mx informa que al inicio de la segunda semana de #ClasesPresenciales en el país, 135 mil 230 planteles abrieron sus puertas y 12.64 millones de alumnos volvieron a las aulas. 
Se han detectado sólo 88 casos positivos de #COVID19, en el 0.06% de escuelas en actividad. https://t.co/cveB073dYs","['ClasesPresenciales', 'COVID19']",2021-09-07 22:20:00
85,GobiernoMX,148,398,El @GobiernoMX ha rescatado a más de 750 migrantes secuestrados y en riesgo. La política migratoria mexicana se basa en el bienestar y el desarrollo de los pueblos de Centroamérica; pasar a una etapa en que la migración no sea un riesgo mortal como lo es ahora. https://t.co/wm3Tk2daPN,[],2021-09-07 21:20:00
86,GobiernoMX,129,311,Se enviará un informe a la @SCJN para que los jueces tengan todos los elementos y se conozcan las repercusiones que puede tener otorgar un amparo de vacunación contra #COVID19 a menores de edad. El sector salud atenderá las resoluciones judiciales al respecto. https://t.co/fNTKQD30bE,['COVID19'],2021-09-07 20:20:00
87,GobiernoMX,118,312,"El presidente @lopezobrador_ informó que la carta que enviará esta semana a su homólogo estadounidense @JoeBiden es con la intención de iniciar una nueva etapa en política migratoria, en donde lo fundamental sea el bienestar y el desarrollo de los pueblos de Centroamérica. https://t.co/QGOqcVXXt9",[],2021-09-07 19:20:00
88,GobiernoMX,351,663,"Las lluvias del día de ayer en Hidalgo causaron desbordamiento del río Tula, inundando el Hospital GZ No.5 del IMSS; causando la muerte de 16 pacientes (se está evacuando al resto). Se aplicó el plan DNIII. Se encuentran más de mil elementos para atender a la población afectada. https://t.co/GaawRA4Omb",[],2021-09-07 18:10:00
89,GobiernoMX,67,175,"@lotenal @EstadioAzteca El “cachito” tiene un precio de 250 pesos y los recursos que se obtengan se destinarán para apoyar a nuestros atletas olímpicos y paralímpicos que tan dignamente nos representaron en #Tokyo2020. 
Participemos todos. ¡Buena suerte! https://t.co/pTzCIoZEIs",['Tokyo2020'],2021-09-07 17:21:16
90,GobiernoMX,124,325,"El 15 de septiembre se realizará el #SorteoEspecial 248 de @lotenal, con 22 premios en total: ocho casas, siete departamentos, cinco terrenos, un rancho y el derecho de uso de un palco con 20 lugares en el @EstadioAzteca hasta el año 2065. https://t.co/rftXxAuD8N",['SorteoEspecial'],2021-09-07 17:20:00
91,GobiernoMX,261,576,#ConferenciaPresidente | Martes 7 de septiembre de 2021 https://t.co/TdmKhdZxcY,['ConferenciaPresidente'],2021-09-07 11:56:40
92,GobiernoMX,131,368,"Continúan las labores de construcción del Aeropuerto Internacional ‘General Felipe Ángeles’, la Refinería de Dos Bocas y el Tren Maya.

Generamos empleos en los Proyectos Prioritarios para el bienestar de las y los mexicanos. https://t.co/SoWOIn0aJI",[],2021-09-07 04:15:00
93,GobiernoMX,96,259,"Avanzan los trabajos en las obras de infraestructura del Tren Interurbano México-Toluca y el Proyecto Ecológico Lago de Texcoco.

Transformamos la movilidad y cuidamos el medio ambiente. https://t.co/fsRdyJuqdh",[],2021-09-07 03:50:00
94,GobiernoMX,99,292,"Septiembre es el #MesDelTestamento, una campaña cuyo objetivo principal es dar certeza a las familias y a todos los mexicanos sobre su patrimonio.
 
Aprovecha los beneficios y facilidades que hay en estos días para realizar el trámite con un 50% de descuento.",['MesDelTestamento'],2021-09-07 03:15:00
95,GobiernoMX,63,148,"La @Profeco informa el #QuiénEsQuién en los precios promedio nacionales de las gasolinas:

– Regular 20.58 x litro
– Premium 22.44 x litro
– Diésel 21.75 x litro

Esta semana la gasolina regular contará con un porcentaje de estímulo fiscal del 54.8%. https://t.co/teM4onzynE",['QuiénEsQuién'],2021-09-07 02:35:25
